Date,Open,High,Low,Close,Adj Close,Volume
4/26/2011,6186,6186,5850,20.320002,6096,100
4/27/2011,6108,6108,5820,19.630001,5889,100
4/28/2011,5910,5994,5742,19.200003,5760,100
4/29/2011,5730,5913,5556,19.350002,5805,200
5/2/2011,5862,6288,5853,20.410002,6123,100
5/3/2011,6120,6276,5913,19.850002,5955,100
5/4/2011,6195,6195,5703,19.040001,5712,100
5/5/2011,5700,5805,5478,18.900002,5670,200
5/6/2011,6147,6147,5736,19.140001,5742,100
5/9/2011,5769,5976,5664,19.050001,5715,100
5/10/2011,5760,5835,5619,19.410002,5823,0
5/11/2011,5838,6054,5838,20.030001,6009,0
5/12/2011,6000,6063,5955,20.110001,6033,100
5/13/2011,6003,6093,5955,19.990002,5997,0
5/16/2011,5937,6177,5910,19.710001,5913,100
5/17/2011,5856,6021,5808,19.900002,5970,0
5/18/2011,5964,6015,5877,19.860001,5958,0
5/19/2011,6000,6192,5985,20.620001,6186,100
5/20/2011,6138,6138,5985,20.170002,6051,0
5/23/2011,5982,6072,5946,20.040001,6012,100
5/24/2011,6000,6000,5715,19.100002,5730,0
5/25/2011,5733,5922,5712,19.51,5853,100
5/26/2011,5865,5949,5709,19.600002,5880,0
5/27/2011,5919,5970,5829,19.740002,5922,0
5/31/2011,5979,5979,5733,19.280001,5784,200
6/1/2011,5793,5793,5445,18.270002,5481,200
6/2/2011,5505,5574,5253,17.980001,5394,500
6/3/2011,5328,5448,5100,17.01,5103,100
6/6/2011,5124,5235,4896,16.500002,4950,100
6/7/2011,5016,5136,4944,16.480001,4944,100
6/8/2011,4923,5013,4815,16.460001,4938,0
6/9/2011,4935,5058,4929,16.450003,4935,200
6/10/2011,4770,5034,4770,16.200003,4860,200
6/13/2011,4899,5124,4860,17.050001,5115,100
6/14/2011,5169,5280,4923,16.500002,4950,200
6/15/2011,4896,5148,4851,16.43,4929,100
6/16/2011,4950,5082,4650,16.190001,4857,300
6/17/2011,4926,5073,4746,15.860001,4758,300
6/20/2011,4749,4782,4323,14.81,4443,500
6/21/2011,4488,4488,3837,13.470001,4041,6900
6/22/2011,4050,4305,4050,13.540001,4062,500
6/23/2011,4266,4419,4014,14.150001,4245,800
6/24/2011,4269,4545,4203,14.800002,4440,2100
6/27/2011,4446,4563,4221,14.31,4293,600
6/28/2011,4392,5010,4392,16.170002,4851,900
6/29/2011,4896,4896,4563,15.650002,4695,800
6/30/2011,4689,4749,4605,15.73,4719,200
7/1/2011,4725,4920,4719,16.400002,4920,200
7/5/2011,4908,4965,4776,16.370001,4911,200
7/6/2011,4812,5415,4797,17.860001,5358,300
7/7/2011,5370,5370,5172,17.51,5253,200
7/8/2011,5217,5337,5103,17.560001,5268,100
7/11/2011,5232,5232,4884,16.550001,4965,200
7/12/2011,4953,5019,4884,16.620001,4986,200
7/13/2011,5016,5397,5016,17.950003,5385,200
7/14/2011,5370,5412,5250,17.860001,5358,200
7/15/2011,5376,5376,4995,17.800001,5340,300
7/18/2011,5280,5301,5103,17.470001,5241,100
7/19/2011,5316,5406,5148,18.020002,5406,100
7/20/2011,5625,5625,5184,18.01,5403,100
7/21/2011,5400,5505,5130,17.850002,5355,200
7/22/2011,5499,5619,5391,18.360001,5508,100
7/25/2011,5496,5562,5382,18.340002,5502,100
7/26/2011,5472,5472,5112,17.340002,5202,100
7/27/2011,5169,5169,4725,16.190001,4857,100
7/28/2011,4887,5055,4824,16.600002,4980,200
7/29/2011,4605,5046,4530,16.530001,4959,400
8/1/2011,5055,5055,4500,16.700003,5010,100
8/2/2011,4860,5085,4488,15.020001,4506,400
8/3/2011,4542,4662,4488,15.150002,4545,100
8/4/2011,4503,4671,4404,14.740001,4422,200
8/5/2011,4476,4512,3942,13.870002,4161,100
8/8/2011,4059,4059,3618,12.370001,3711,200
8/9/2011,3798,4515,3666,13.110001,3933,200
8/10/2011,4020,4023,3453,11.56,3468,300
8/11/2011,3540,3657,3102,10.590001,3177,400
8/12/2011,3162,3222,3015,10.590001,3177,200
8/15/2011,3210,3741,3198,12.330001,3699,100
8/16/2011,3729,3804,3339,11.500001,3450,100
8/17/2011,3636,3702,3339,11.420001,3426,100
8/18/2011,3369,3513,3264,11.490001,3447,300
8/19/2011,3384,3504,3306,11.390001,3417,200
8/22/2011,3546,3546,2727,10.100001,3030,400
8/23/2011,3051,3501,3051,11.400001,3420,400
8/24/2011,3417,3417,3048,10.890001,3267,100
8/25/2011,3285,3285,2979,9.97,2991,100
8/26/2011,2982,3276,2982,10.190001,3057,200
8/29/2011,3246,3282,3114,10.920001,3276,100
8/30/2011,3228,3228,3099,10.450001,3135,100
8/31/2011,3153,3237,3153,10.670001,3201,100
9/1/2011,3228,3270,3054,10.350001,3105,100
9/2/2011,3048,3051,2871,9.64,2892,200
9/6/2011,2844,3015,2811,9.990001,2997,200
