Date,Open,High,Low,Close,Adj Close,Volume
1/10/2013,4.13,4.13,4.13,4.13,4.13,100
1/11/2013,3.75,4.25,3.75,4.01,4.01,2100
1/14/2013,3.8,3.8,3.8,3.8,3.8,2000
1/15/2013,3.83,3.83,3.83,3.83,3.83,200
1/16/2013,3.83,3.83,3.83,3.83,3.83,0
1/17/2013,3.99,4,3.98,3.98,3.98,1000
1/18/2013,3.98,3.98,3.98,3.98,3.98,0
1/22/2013,3.85,3.85,3.81,3.81,3.81,800
1/23/2013,3.81,3.81,3.81,3.81,3.81,0
1/24/2013,3.81,3.81,3.81,3.81,3.81,0
1/25/2013,4,4.05,3.9,3.9,3.9,2100
1/28/2013,3.9,3.9,3.9,3.9,3.9,0
1/29/2013,4.1,4.2,4.1,4.2,4.2,200
1/30/2013,4.2,4.2,4.2,4.2,4.2,0
1/31/2013,4.2,4.2,4.2,4.2,4.2,0
2/1/2013,4.2,4.2,4.2,4.2,4.2,0
2/4/2013,4.2,4.2,4.2,4.2,4.2,0
2/5/2013,4.2,4.2,4.2,4.2,4.2,100
2/6/2013,4.2,4.2,4.2,4.2,4.2,0
2/7/2013,4.3,4.3,4.3,4.3,4.3,1200
2/8/2013,4.11,4.11,4.11,4.11,4.11,100
2/11/2013,4.1,4.1,4.1,4.1,4.1,1000
2/12/2013,4.01,4.01,4.01,4.01,4.01,500
2/13/2013,4.01,4.01,4.01,4.01,4.01,0
2/14/2013,4.01,4.01,4.01,4.01,4.01,0
2/15/2013,4.1,5.5,4.09,5.4,5.4,25900
2/19/2013,6.44,8.19,5.06,5.3,5.3,47600
2/20/2013,5,5,4,4.35,4.35,47900
2/21/2013,4.34,4.34,4.1,4.2,4.2,9200
2/22/2013,4.4,4.4,4.35,4.35,4.35,3300
2/25/2013,4.35,4.35,4.2,4.35,4.35,4500
2/26/2013,4.15,4.15,4.15,4.15,4.15,1100
2/27/2013,4.15,4.15,4.15,4.15,4.15,800
2/28/2013,4.28,4.28,4.11,4.11,4.11,2400
3/1/2013,4.11,4.28,4.11,4.28,4.28,700
3/4/2013,4.28,4.28,4.28,4.28,4.28,0
3/5/2013,4.28,4.28,4.28,4.28,4.28,0
3/6/2013,4.12,4.15,4.12,4.15,4.15,300
3/7/2013,4.12,4.15,4.12,4.12,4.12,600
3/8/2013,4.15,4.15,3.81,4.09,4.09,3900
3/11/2013,3.92,4.1,3.81,3.81,3.81,700
3/12/2013,3.81,3.81,3.81,3.81,3.81,0
3/13/2013,3.99,3.99,3.82,3.97,3.97,1600
3/14/2013,3.97,3.99,3.96,3.97,3.97,3500
3/15/2013,3.97,3.97,3.97,3.97,3.97,0
3/18/2013,3.99,3.99,3.99,3.99,3.99,200
3/19/2013,3.99,4.01,3.6,3.99,3.99,10700
3/20/2013,3.97,3.99,3.97,3.99,3.99,1500
3/21/2013,3.99,3.99,3.97,3.99,3.99,1500
3/22/2013,3.88,3.88,3.88,3.88,3.88,300
3/25/2013,3.88,3.88,3.88,3.88,3.88,0
3/26/2013,3.88,3.88,3.88,3.88,3.88,0
3/27/2013,4.09,4.09,3.71,3.71,3.71,600
3/28/2013,3.96,3.96,3.95,3.95,3.95,1000
4/1/2013,4.08,4.08,3.95,3.95,3.95,5800
4/2/2013,3.8,3.94,3.8,3.94,3.94,2400
4/3/2013,3.86,3.86,3.86,3.86,3.86,2300
4/4/2013,3.87,3.93,3.8,3.93,3.93,3300
4/5/2013,3.93,3.93,3.93,3.93,3.93,0
4/8/2013,3.93,3.93,3.93,3.93,3.93,0
4/9/2013,3.71,3.8,3.55,3.8,3.8,3100
4/10/2013,3.67,3.67,3.66,3.66,3.66,1000
4/11/2013,3.91,3.91,3.7,3.79,3.79,500
4/12/2013,3.93,3.93,3.93,3.93,3.93,1000
4/15/2013,3.82,4.05,3.81,4.05,4.05,2900
4/16/2013,4.05,4.05,4.05,4.05,4.05,0
4/17/2013,4.05,4.05,4.05,4.05,4.05,0
4/18/2013,3.9,3.9,3.9,3.9,3.9,600
4/19/2013,3.71,3.76,3.66,3.66,3.66,1200
4/22/2013,3.66,3.66,3.66,3.66,3.66,0
4/23/2013,3.7,3.7,3.7,3.7,3.7,100
4/24/2013,3.71,3.71,3.71,3.71,3.71,200
4/25/2013,3.71,3.71,3.71,3.71,3.71,0
4/26/2013,3.71,3.71,3.71,3.71,3.71,0
4/29/2013,3.71,3.71,3.71,3.71,3.71,0
4/30/2013,3.71,3.71,3.71,3.71,3.71,0
5/1/2013,3.66,3.66,3.66,3.66,3.66,1200
5/2/2013,3.55,3.55,3.55,3.55,3.55,2600
5/3/2013,3.64,3.64,3.64,3.64,3.64,200
5/6/2013,3.64,3.64,3.64,3.64,3.64,0
5/7/2013,3.57,3.61,3.55,3.6,3.6,1200
5/8/2013,3.6,3.6,3.6,3.6,3.6,0
5/9/2013,3.6,3.6,3.6,3.6,3.6,0
5/10/2013,3.6,3.6,3.6,3.6,3.6,0
5/13/2013,3.74,3.79,3.74,3.75,3.75,4500
5/14/2013,3.7,3.7,3.55,3.6,3.6,2000
5/15/2013,3.55,3.55,3.5,3.5,3.5,2200
5/16/2013,3.5,3.5,3.5,3.5,3.5,0
5/17/2013,3.5,3.5,3.5,3.5,3.5,0
5/20/2013,3.5,3.5,3.5,3.5,3.5,0
5/21/2013,3.3,3.48,3.3,3.48,3.48,500
5/22/2013,3.48,3.48,3.48,3.48,3.48,0
5/23/2013,2.88,3.45,2.88,3.45,3.45,7000
5/24/2013,3.45,3.45,3.45,3.45,3.45,0
5/28/2013,2.94,3.09,2.94,3.04,3.04,13500
5/29/2013,2.96,3,2.96,3,3,4800
5/30/2013,2.98,2.98,2.98,2.98,2.98,200
5/31/2013,3.04,3.04,3.04,3.04,3.04,200
6/3/2013,2.98,2.98,2.95,2.98,2.98,1000
6/4/2013,3.04,3.04,2.95,2.95,2.95,2900
6/5/2013,2.95,3,2.95,2.95,2.95,1100
6/6/2013,3,3,2.96,3,3,3200
6/7/2013,2.96,2.96,2.96,2.96,2.96,100
6/10/2013,2.99,3,2.99,3,3,2500
6/11/2013,3.01,3.14,3.01,3.1,3.1,6600
6/12/2013,3.1,3.1,2.88,3.1,3.1,5300
6/13/2013,3.09,3.09,3.01,3.01,3.01,1900
6/14/2013,3.08,3.08,3,3,3,2700
6/17/2013,2.88,2.88,2.88,2.88,2.88,1100
6/18/2013,2.88,2.88,2.88,2.88,2.88,0
6/19/2013,3.07,3.17,2.88,2.88,2.88,1400
6/20/2013,3.09,3.09,2.88,2.88,2.88,1500
6/21/2013,2.85,2.98,2.84,2.98,2.98,4100
6/24/2013,2.98,2.98,2.98,2.98,2.98,0
6/25/2013,2.76,2.76,2.52,2.52,2.52,1800
6/26/2013,2.86,2.88,2.4,2.4,2.4,4600
6/27/2013,2.88,2.97,2.88,2.9,2.9,3100
6/28/2013,2.8,2.96,2.8,2.96,2.96,400
7/1/2013,2.93,2.93,2.88,2.88,2.88,600
7/2/2013,2.88,2.88,2.3,2.37,2.37,4600
7/3/2013,2.36,2.36,2.35,2.35,2.35,500
7/5/2013,2.35,2.35,2.35,2.35,2.35,0
7/8/2013,2.66,2.69,2.5,2.65,2.65,2400
7/9/2013,2.65,2.69,2.65,2.66,2.66,2700
7/10/2013,2.79,2.79,2.79,2.79,2.79,400
7/11/2013,2.31,2.79,2.3,2.7,2.7,2900
7/12/2013,2.29,2.7,2.29,2.7,2.7,4100
7/15/2013,2.31,2.65,2.28,2.65,2.65,7500
7/16/2013,2.51,2.51,2.23,2.35,2.35,11800
7/17/2013,2.38,2.7,2.25,2.45,2.45,20400
7/18/2013,2.36,2.36,2.05,2.12,2.12,32100
7/19/2013,2.11,2.17,2,2,2,9500
7/22/2013,2.1,2.1,1.8,1.94,1.94,15700
7/23/2013,1.8,1.85,1.75,1.85,1.85,35700
7/24/2013,1.85,1.97,1.85,1.89,1.89,9300
7/25/2013,1.84,1.85,1.6,1.69,1.69,43200
7/26/2013,1.73,1.75,1.65,1.74,1.74,8500
7/29/2013,1.75,1.75,1.75,1.75,1.75,300
7/30/2013,1.5,1.89,1.5,1.89,1.89,2000
7/31/2013,1.88,1.88,1.65,1.8,1.8,2000
8/1/2013,1.8,1.89,1.65,1.89,1.89,4700
8/2/2013,1.89,1.89,1.89,1.89,1.89,0
8/5/2013,1.71,1.83,1.7,1.83,1.83,2600
8/6/2013,1.85,1.85,1.65,1.71,1.71,24000
8/7/2013,1.66,1.66,1.6,1.6,1.6,4800
8/8/2013,1.83,1.83,1.65,1.65,1.65,6200
8/9/2013,1.62,1.72,1.61,1.68,1.68,14900
8/12/2013,1.63,1.63,1.63,1.63,1.63,800
8/13/2013,1.63,1.65,1.63,1.63,1.63,16000
8/14/2013,1.69,1.7,1.64,1.64,1.64,21900
8/15/2013,1.65,1.65,1.64,1.64,1.64,10400
8/16/2013,1.66,2.4,1.66,2.34,2.34,77900
8/19/2013,2.49,2.65,2.32,2.39,2.39,33400
8/20/2013,2.44,2.49,2.44,2.45,2.45,8500
8/21/2013,2.45,2.49,2.44,2.45,2.45,15300
8/22/2013,2.48,2.48,2.42,2.42,2.42,1600
8/23/2013,2.43,2.6,2.43,2.5,2.5,17600
8/26/2013,2.61,2.75,2.6,2.75,2.75,9600
8/27/2013,2.51,2.75,2.51,2.6,2.6,8200
8/28/2013,2.48,2.55,2.46,2.55,2.55,6400
8/29/2013,2.75,2.75,2.4,2.4,2.4,16500
8/30/2013,2.31,2.36,2.3,2.3,2.3,4800
9/3/2013,2.14,2.47,2.14,2.25,2.25,2700
9/4/2013,2.05,2.39,2.05,2.39,2.39,2000
9/5/2013,2.33,2.74,2.22,2.4,2.4,4400
9/6/2013,2.51,2.7,2.51,2.7,2.7,4100
9/9/2013,2.7,2.75,2.65,2.75,2.75,1700
9/10/2013,2.75,2.94,2.75,2.94,2.94,5100
9/11/2013,2.67,3.35,2.67,3,3,7300
9/12/2013,3,3.7,3,3.7,3.7,75700
9/13/2013,3.7,3.75,3.37,3.6,3.6,13300
9/16/2013,3.35,3.55,3.35,3.35,3.35,11100
9/17/2013,3.31,3.31,2.76,2.9,2.9,30500
9/18/2013,2.75,3,2.75,2.89,2.89,5800
9/19/2013,2.67,2.95,2.62,2.72,2.72,20200
9/20/2013,2.52,2.84,2.5,2.51,2.51,20200
9/23/2013,2.62,2.72,2.52,2.6,2.6,7700
9/24/2013,2.68,2.68,2.53,2.66,2.66,3900
9/25/2013,2.6,2.6,2.5,2.57,2.57,2400
9/26/2013,2.5,2.59,2.5,2.59,2.59,4300
9/27/2013,2.51,2.51,2.46,2.5,2.5,1600
9/30/2013,2.4,2.42,2.4,2.42,2.42,2800
10/1/2013,2.42,2.47,2.4,2.45,2.45,5400
10/2/2013,2.43,2.58,2.42,2.53,2.53,1800
10/3/2013,2.4,2.4,2.4,2.4,2.4,900
10/4/2013,2.49,2.49,2.39,2.39,2.39,5000
10/7/2013,2.39,2.5,2.28,2.45,2.45,5300
10/8/2013,2.45,2.45,2.45,2.45,2.45,0
10/9/2013,2.45,2.48,2.35,2.43,2.43,800
10/10/2013,2.46,2.47,2.46,2.46,2.46,400
10/11/2013,2.46,2.46,2.46,2.46,2.46,0
10/14/2013,2.46,2.46,2.33,2.33,2.33,5100
10/15/2013,2.36,2.36,2.18,2.18,2.18,200
10/16/2013,2.21,2.59,2.21,2.59,2.59,1100
10/17/2013,3.34,3.34,2.53,2.53,2.53,5800
10/18/2013,2.37,2.49,2.35,2.42,2.42,1900
10/21/2013,2.4,2.87,2.39,2.87,2.87,3800
10/22/2013,3.2,3.2,2.4,2.6,2.6,8800
10/23/2013,2.5,2.59,2.36,2.59,2.59,4500
10/24/2013,2.59,2.59,2.4,2.5,2.5,1000
10/25/2013,2.54,2.54,2.54,2.54,2.54,200
10/28/2013,2.34,2.34,2.25,2.27,2.27,2900
10/29/2013,2.3,2.35,2.3,2.3,2.3,5600
10/30/2013,2.38,2.45,2.27,2.3,2.3,3600
10/31/2013,2.39,2.39,2.23,2.23,2.23,2600
11/1/2013,2.31,2.48,2.31,2.43,2.43,1500
11/4/2013,2.38,2.38,2.24,2.25,2.25,2700
11/5/2013,2.29,2.59,2.29,2.45,2.45,9500
11/6/2013,2.41,2.45,2.32,2.45,2.45,3900
11/7/2013,2.39,2.39,2.3,2.3,2.3,2100
11/8/2013,2.3,2.3,2.3,2.3,2.3,0
11/11/2013,2.2,2.26,2.2,2.26,2.26,1100
11/12/2013,2.25,2.4,2.25,2.4,2.4,500
11/13/2013,2.32,2.39,2.23,2.39,2.39,1900
11/14/2013,2.22,2.32,2.14,2.14,2.14,5300
11/15/2013,2.1,2.25,2.1,2.25,2.25,700
11/18/2013,2.23,2.23,2.08,2.08,2.08,1300
11/19/2013,2.08,2.09,2.08,2.09,2.09,1400
11/20/2013,2.09,2.1,1.9,1.98,1.98,9800
11/21/2013,2.17,2.17,2.15,2.16,2.16,2500
11/22/2013,2.1,2.16,2.1,2.16,2.16,1400
11/25/2013,2.05,2.16,2.05,2.15,2.15,1000
11/26/2013,2.15,2.15,2.15,2.15,2.15,0
11/27/2013,2.08,2.17,2.02,2.07,2.07,18300
11/29/2013,2.07,2.07,2.07,2.07,2.07,0
12/2/2013,2.12,2.49,2.12,2.49,2.49,37000
12/3/2013,2.4,2.47,2.21,2.46,2.46,32200
12/4/2013,2.49,2.49,2.46,2.47,2.47,1500
12/5/2013,2.43,2.44,2.31,2.39,2.39,9800
12/6/2013,2.25,2.39,2.18,2.29,2.29,10900
12/9/2013,2.27,2.9,2.27,2.66,2.66,104200
12/10/2013,2.75,3.35,2.69,3.05,3.05,137500
12/11/2013,2.81,2.81,2.4,2.78,2.78,27400
12/12/2013,2.58,2.88,2.37,2.88,2.88,56500
12/13/2013,2.75,2.92,2.62,2.8,2.8,10700
12/16/2013,3.05,3.05,2.5,2.51,2.51,2200
12/17/2013,2.79,5.5,2.79,3.86,3.86,1257100
12/18/2013,3.67,4.1,3.61,3.88,3.88,163900
12/19/2013,3.94,3.94,3.2,3.34,3.34,115200
12/20/2013,3.4,3.55,3.3,3.44,3.44,31800
12/23/2013,3.4,3.45,3.2,3.2,3.2,31700
12/24/2013,3.17,3.17,3,3.08,3.08,22100
12/26/2013,3.1,3.65,3.1,3.41,3.41,56900
12/27/2013,3.3,3.31,3.01,3.18,3.18,49900
12/30/2013,3.3,3.3,3.1,3.25,3.25,23200
12/31/2013,3.25,3.3,3.1,3.24,3.24,35600
1/2/2014,3.24,3.3,3.1,3.3,3.3,19600
1/3/2014,3.18,3.49,3.18,3.49,3.49,20000
1/6/2014,3.31,3.48,3.26,3.26,3.26,13500
