Date,Open,High,Low,Close,Adj Close,Volume
2/20/1996,5,5.875,4.97917,15.50001,5.16667,704100
2/21/1996,5.25,5.25,4.75,15.75,5.25,299700
2/22/1996,5.25,5.25,4.5,14.49999,4.83333,194700
2/23/1996,4.91667,4.91667,3.75,12.50001,4.16667,131100
2/26/1996,4,4.16667,3.33333,10.5,3.5,290100
2/27/1996,3.33333,3.75,3.25,11.00001,3.66667,224700
2/28/1996,3.83333,3.83333,3.5,11.49999,3.83333,111600
2/29/1996,3.83333,3.83333,3.66667,11.49999,3.83333,113700
3/1/1996,3.83333,3.83333,3.66667,11.12499,3.70833,55200
3/4/1996,3.83333,3.83333,3.66667,11.49999,3.83333,53100
3/5/1996,3.83333,3.83333,3.66667,11.49999,3.83333,42900
3/6/1996,3.83333,3.91667,3.66667,11.75001,3.91667,32400
3/7/1996,3.91667,3.91667,3.66667,11.00001,3.66667,22800
3/8/1996,3.91667,3.91667,3.66667,11.75001,3.91667,30000
3/11/1996,3.91667,3.91667,3.75,11.75001,3.91667,85200
3/12/1996,3.91667,3.91667,3.75,11.75001,3.91667,5100
3/13/1996,3.91667,4,3.75,12,4,11400
3/14/1996,4,4,4,12,4,3000
3/15/1996,3.75,4,3.75,12,4,18600
3/18/1996,3.75,4,3.75,12,4,42600
3/19/1996,4,4,3.83333,11.49999,3.83333,30600
3/20/1996,4,4,3.95833,11.87499,3.95833,3300
3/21/1996,3.95833,3.95833,3.83333,11.87499,3.95833,10200
3/22/1996,3.875,3.95833,3.83333,11.87499,3.95833,9000
3/25/1996,3.83333,3.95833,3.83333,11.625,3.875,19500
3/26/1996,3.875,3.875,3.66667,11.37501,3.79167,4500
3/27/1996,3.79167,3.79167,3.66667,11.12499,3.70833,15900
3/28/1996,3.66667,3.66667,3.66667,11.00001,3.66667,22500
3/29/1996,3.66667,3.66667,3.66667,11.00001,3.66667,7200
4/1/1996,3.66667,3.66667,3.58333,10.81251,3.60417,7200
4/2/1996,3.66667,3.66667,3.66667,11.00001,3.66667,3600
4/3/1996,3.66667,3.66667,3.58333,10.74999,3.58333,4200
4/4/1996,3.58333,3.66667,3.58333,11.00001,3.66667,3300
4/8/1996,3.5,3.58333,3.41667,10.74999,3.58333,41400
4/9/1996,3.41667,3.58333,3.41667,10.74999,3.58333,12000
4/10/1996,3.58333,3.58333,3.41667,10.25001,3.41667,31500
4/11/1996,3.5,3.5,3.41667,10.25001,3.41667,5700
4/12/1996,3.5,3.5,3.41667,10.25001,3.41667,23700
4/15/1996,3.41667,3.58333,3.41667,10.74999,3.58333,5400
4/16/1996,3.58333,3.58333,3.41667,10.37499,3.45833,6900
4/17/1996,3.41667,3.58333,3.41667,10.74999,3.58333,7500
4/18/1996,3.58333,3.58333,3.58333,10.74999,3.58333,900
4/19/1996,3.58333,3.58333,3.5,10.5,3.5,2400
4/22/1996,3.58333,3.58333,3.41667,10.25001,3.41667,8700
4/23/1996,3.41667,3.58333,3.41667,10.74999,3.58333,17700
4/24/1996,3.58333,3.58333,3.41667,10.25001,3.41667,4200
4/25/1996,3.41667,3.5,3.41667,10.5,3.5,3300
4/26/1996,3.41667,3.58333,3.41667,10.74999,3.58333,1800
4/29/1996,3.58333,3.58333,3.58333,10.74999,3.58333,16500
4/30/1996,3.58333,3.58333,3.5,10.5,3.5,600
5/1/1996,3.58333,3.58333,3.49479,10.74999,3.58333,20400
5/2/1996,3.41667,3.58333,3.41667,10.74999,3.58333,7500
5/3/1996,3.41667,3.58333,3.41667,10.74999,3.58333,8400
5/6/1996,3.58333,3.58333,3.5,10.74999,3.58333,6000
5/7/1996,3.41667,3.58333,3.41667,10.37499,3.45833,47400
5/8/1996,3.48958,3.5,3.41667,10.25001,3.41667,31200
5/9/1996,3.45833,3.5,3.45833,10.5,3.5,11100
5/10/1996,3.5,3.5,3.25,9.99999,3.33333,13500
5/13/1996,3.41667,3.41667,2.91667,9.24999,3.08333,170100
5/14/1996,3.16667,3.25,2.91667,9.75,3.25,87600
5/15/1996,3.25,3.25,3,9.75,3.25,25200
5/16/1996,3,3.25,3,9.24999,3.08333,2700
5/17/1996,3.25,3.33333,3.08333,9.99999,3.33333,22800
5/20/1996,3.08333,3.33333,3.08333,9.99999,3.33333,27600
5/21/1996,3.33333,3.33333,3.08333,9.50001,3.16667,13500
5/22/1996,3.33333,3.33333,3.33333,9.99999,3.33333,7800
5/23/1996,3.33333,3.33333,3.20833,9.99999,3.33333,34200
5/24/1996,3.16667,3.33333,3.08333,9.99999,3.33333,19500
5/28/1996,3.33333,3.33333,3.16667,9.99999,3.33333,53400
5/29/1996,3.33333,3.41667,3.08333,10.25001,3.41667,15000
5/30/1996,3.41667,3.41667,3.16667,10.25001,3.41667,14700
5/31/1996,3.41667,3.41667,3.16667,9.99999,3.33333,20400
6/3/1996,3.41667,3.41667,3.16667,9.99999,3.33333,81600
6/4/1996,3.41667,3.41667,3.16667,9.50001,3.16667,9000
6/5/1996,3.41667,3.41667,3.41667,10.25001,3.41667,300
6/6/1996,3.16667,3.41667,3.16667,10.25001,3.41667,6000
6/7/1996,3.33333,3.33333,3.16667,9.50001,3.16667,15900
6/10/1996,3.16667,3.33333,3.16667,9.99999,3.33333,15600
6/11/1996,3.33333,3.33333,3.16667,9.99999,3.33333,15000
6/12/1996,3.33333,3.33333,3.16667,9.50001,3.16667,9900
6/13/1996,3.16667,3.16667,3.16667,9.50001,3.16667,0
6/14/1996,3.16667,3.25,3.16667,9.75,3.25,18600
6/17/1996,3.25,3.25,3.25,9.75,3.25,14100
6/18/1996,3.16667,3.16667,2.91667,9.50001,3.16667,90600
6/19/1996,3.16667,3.16667,2.91667,9.50001,3.16667,3300
6/20/1996,3.16667,3.16667,3.16667,9.50001,3.16667,0
6/21/1996,3.16667,3.16667,2.91667,8.75001,2.91667,1500
6/24/1996,3.16667,3.16667,2.95833,9.50001,3.16667,12900
6/25/1996,2.91667,3.16667,2.91667,8.75001,2.91667,9600
6/26/1996,3,3.16667,3,9.50001,3.16667,3300
6/27/1996,3.16667,3.16667,3,9,3,3900
6/28/1996,3,3.16667,3,9,3,30000
7/1/1996,3,3.125,3,9.375,3.125,3900
7/2/1996,3.16667,3.16667,3,9.50001,3.16667,1200
7/3/1996,3,3,3,9,3,11400
7/5/1996,3,3.08333,3,9.24999,3.08333,28500
7/8/1996,3.08333,3.16667,2.91667,9.50001,3.16667,45000
7/9/1996,3.16667,3.16667,2.91667,9,3,6300
7/10/1996,3.16667,3.16667,2.91667,8.87499,2.95833,5100
7/11/1996,3.16667,3.16667,2.91667,9,3,5100
7/12/1996,3.16667,3.16667,3.16667,9.50001,3.16667,1200
7/15/1996,3.16667,3.16667,2.91667,9.50001,3.16667,12300
7/16/1996,3,3.16667,3,9,3,6300
7/17/1996,3.16667,3.16667,3.04167,9.12501,3.04167,4200
7/18/1996,3.16667,3.16667,3.04167,9.50001,3.16667,10800
7/19/1996,3,3.16667,3,9.375,3.125,6900
7/22/1996,3,3.08333,3,9.12501,3.04167,3900
7/23/1996,3.16667,3.16667,3,9.24999,3.08333,6300
7/24/1996,3,3.16667,3,9,3,12000
7/25/1996,3.16667,3.16667,2.83333,9.50001,3.16667,34200
7/26/1996,3.16667,3.16667,3.08333,9.24999,3.08333,7200
7/29/1996,2.83333,3.16667,2.83333,9,3,9300
7/30/1996,3,3,3,9,3,0
7/31/1996,3,3.04167,2.83333,9.12501,3.04167,5700
8/1/1996,3,3.08333,2.91667,8.75001,2.91667,6300
8/2/1996,3.125,3.16667,2.91667,8.75001,2.91667,15300
8/5/1996,3.16667,3.16667,2.91667,9,3,12300
8/6/1996,2.91667,3.16667,2.91667,9.50001,3.16667,6600
8/7/1996,3.16667,3.16667,2.91667,9.50001,3.16667,4200
8/8/1996,2.91667,3.16667,2.91667,8.75001,2.91667,27300
8/9/1996,2.91667,3.16667,2.91667,9,3,89700
8/12/1996,3.16667,3.16667,2.91667,9,3,5100
8/13/1996,3,3.16667,2.91667,9,3,12900
8/14/1996,3,3,3,9,3,0
8/15/1996,2.91667,3.16667,2.91667,8.75001,2.91667,3300
8/16/1996,2.91667,3.04167,2.91667,9,3,27600
8/19/1996,3.16667,3.16667,3.16667,9.50001,3.16667,25500
8/20/1996,3.16667,3.16667,2.91667,9,3,9600
8/21/1996,2.91667,3.16667,2.91667,9.50001,3.16667,18000
8/22/1996,3,3.16667,2.91667,9.50001,3.16667,60600
8/23/1996,3.16667,3.16667,2.91667,8.75001,2.91667,25200
8/26/1996,2.91667,3.16667,2.91667,9.24999,3.08333,8100
8/27/1996,3.08333,3.08333,2.91667,8.75001,2.91667,13500
8/28/1996,2.95833,3.08333,2.95833,9.24999,3.08333,27900
8/29/1996,2.91667,2.91667,2.91667,8.75001,2.91667,900
8/30/1996,2.91667,2.91667,2.91667,8.75001,2.91667,0
9/3/1996,2.91667,3.08333,2.91667,9,3,58200
9/4/1996,2.91667,3,2.91667,9,3,1200
9/5/1996,3,3.08333,2.91667,9.24999,3.08333,19500
9/6/1996,2.95833,3.04167,2.91667,9,3,40500
9/9/1996,2.91667,2.95833,2.875,8.625,2.875,33300
9/10/1996,2.91667,3,2.75,9,3,13500
9/11/1996,3,3,3,9,3,900
9/12/1996,3,3,2.91667,8.75001,2.91667,8100
9/13/1996,3,3,2.75,8.25,2.75,2100
9/16/1996,2.75,3,2.75,9,3,900
9/17/1996,3,3,3,9,3,1200
9/18/1996,2.83333,2.83333,2.83333,8.49999,2.83333,4500
9/19/1996,3,3,2.75,8.87499,2.95833,7800
9/20/1996,2.95833,3,2.83333,9,3,6300
9/23/1996,2.75,2.91667,2.66667,8.75001,2.91667,49800
9/24/1996,2.83333,2.91667,2.66667,8.00001,2.66667,14700
9/25/1996,2.91667,2.91667,2.91667,8.75001,2.91667,1800
9/26/1996,2.91667,2.91667,2.91667,8.75001,2.91667,0
9/27/1996,2.91667,2.91667,2.75,8.49999,2.83333,10500
9/30/1996,2.66667,2.91667,2.66667,8.75001,2.91667,2100
10/1/1996,2.91667,2.91667,2.66667,8.75001,2.91667,3900
10/2/1996,2.91667,2.91667,2.66667,8.75001,2.91667,20100
10/3/1996,2.91667,2.95833,2.83333,8.75001,2.91667,17100
10/4/1996,3,3,2.83333,8.75001,2.91667,57600
10/7/1996,2.83333,2.91667,2.83333,8.49999,2.83333,47100
10/8/1996,2.91667,3,2.875,8.625,2.875,4500
10/9/1996,2.875,2.875,2.875,8.625,2.875,3000
10/10/1996,2.875,2.875,2.875,8.625,2.875,0
10/11/1996,2.91667,3,2.91667,8.87499,2.95833,3600
10/14/1996,3,3,3,9,3,4500
10/15/1996,3,3.125,3,9.375,3.125,22500
10/16/1996,3,3.16667,3,9.50001,3.16667,11700
10/17/1996,3,3.16667,3,9,3,38400
10/18/1996,3,3,3,9,3,0
10/21/1996,3,3,3,9,3,900
10/22/1996,3,3.08333,3,9.12501,3.04167,47700
10/23/1996,2.95833,3.08333,2.95833,9.12501,3.04167,114600
10/24/1996,3.08333,3.08333,3,9.12501,3.04167,2400
10/25/1996,2.95833,2.95833,2.95833,8.87499,2.95833,900
10/28/1996,3.04167,3.04167,2.95833,8.87499,2.95833,6900
10/29/1996,3.04167,3.04167,3,9,3,33300
10/30/1996,3,3,3,9,3,6300
10/31/1996,3,3,3,9,3,3900
11/1/1996,3,3.04167,2.95833,9.12501,3.04167,77400
11/4/1996,2.95833,2.95833,2.95833,8.87499,2.95833,300
11/5/1996,2.95833,3.04167,2.95833,8.87499,2.95833,671400
11/6/1996,3.04167,3.04167,2.91667,8.75001,2.91667,6000
11/7/1996,2.91667,2.91667,2.83333,8.49999,2.83333,2400
11/8/1996,2.91667,2.91667,2.75,8.49999,2.83333,16200
11/11/1996,2.70833,2.70833,2.70833,8.12499,2.70833,2100
11/12/1996,2.70833,2.75,2.70833,8.12499,2.70833,109200
11/13/1996,2.70833,2.79167,2.70833,8.12499,2.70833,9000
11/14/1996,2.70833,2.79167,2.70833,8.37501,2.79167,7800
11/15/1996,2.79167,2.79167,2.79167,8.37501,2.79167,9000
11/18/1996,2.79167,2.79167,2.70833,8.12499,2.70833,15900
11/19/1996,2.79167,2.79167,2.75,8.37501,2.79167,27600
11/20/1996,2.66667,2.66667,2.66667,8.00001,2.66667,11100
11/21/1996,2.66667,2.75,2.54167,7.74999,2.58333,92100
11/22/1996,2.66667,2.66667,2.54167,7.6875,2.5625,12300
11/25/1996,2.66667,2.66667,2.5,7.5,2.5,64800
11/26/1996,2.5,2.58333,2.5,7.5,2.5,25500
11/27/1996,2.5,2.5,2.41667,7.25001,2.41667,135900
11/29/1996,2.5,2.5,2.41667,7.25001,2.41667,17400
12/2/1996,2.5,2.5,2.41667,7.37499,2.45833,259500
12/3/1996,2.41667,2.58333,2.41667,7.5,2.5,792300
12/4/1996,2.54167,2.58333,2.5,7.74999,2.58333,46800
12/5/1996,2.5,2.58333,2.5,7.74999,2.58333,174300
12/6/1996,2.5,2.58333,2.5,7.62501,2.54167,27300
12/9/1996,2.5,2.66667,2.5,7.62501,2.54167,131100
12/10/1996,2.66667,2.66667,2.54167,8.00001,2.66667,26100
12/11/1996,2.625,2.91667,2.58333,8.12499,2.70833,152700
12/12/1996,2.875,2.875,2.70833,8.625,2.875,203100
12/13/1996,2.875,2.875,2.79167,8.625,2.875,9600
12/16/1996,2.875,2.95833,2.875,8.625,2.875,69000
12/17/1996,2.875,2.95833,2.875,8.75001,2.91667,115200
12/18/1996,3,3,2.91667,9,3,39000
12/19/1996,3.125,3.125,2.95833,8.87499,2.95833,261900
12/20/1996,2.95833,3.08333,2.95833,9.24999,3.08333,14100
12/23/1996,2.95833,3.08333,2.95833,8.87499,2.95833,18000
12/24/1996,2.95833,3.04167,2.95833,9.12501,3.04167,10200
12/26/1996,2.95833,3.04167,2.875,8.87499,2.95833,46200
12/27/1996,2.95833,2.95833,2.875,8.87499,2.95833,10800
12/30/1996,2.95833,3.04167,2.875,8.87499,2.95833,12300
12/31/1996,2.91667,3.04167,2.91667,9.12501,3.04167,9000
1/2/1997,3,3.04167,2.91667,8.87499,2.95833,12300
1/3/1997,3.04167,3.04167,2.91667,8.75001,2.91667,13500
1/6/1997,3,3,3,9,3,900
1/7/1997,3,3,2.875,8.87499,2.95833,61500
1/8/1997,2.95833,2.95833,2.875,8.87499,2.95833,3300
1/9/1997,2.95833,2.95833,2.91667,8.75001,2.91667,6600
1/10/1997,2.95833,2.95833,2.875,8.87499,2.95833,2700
1/13/1997,2.875,3,2.875,9,3,1200
1/14/1997,3,3.04167,2.98438,9.12501,3.04167,6300
1/15/1997,2.91667,2.92188,2.91667,8.76564,2.92188,15600
1/16/1997,3,3.04167,2.98438,8.95314,2.98438,1500
1/17/1997,2.91667,3,2.91667,8.75001,2.91667,76200
1/20/1997,2.91667,3,2.91667,8.87499,2.95833,12600
1/21/1997,2.95833,2.95833,2.95833,8.87499,2.95833,1200
1/22/1997,3,3.08333,3,9,3,153900
1/23/1997,3,3.08333,3,9,3,44100
1/24/1997,3.08333,3.08333,3,9.12501,3.04167,8700
